,Emotions,Statement,Path
1086,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-02-01-02-01-19.wav
1087,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-02-01-02-02-19.wav
1088,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-02-02-01-01-19.wav
1089,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-02-02-01-02-19.wav
1090,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-02-02-02-01-19.wav
1091,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-02-02-02-02-19.wav
1092,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-03-01-01-01-19.wav
1093,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-03-01-01-02-19.wav
1094,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-03-01-02-01-19.wav
1095,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-03-01-02-02-19.wav
1096,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-03-02-01-01-19.wav
1097,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-03-02-01-02-19.wav
1098,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-03-02-02-01-19.wav
1099,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-03-02-02-02-19.wav
1100,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-04-01-01-01-19.wav
1101,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-04-01-01-02-19.wav
1102,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-04-01-02-01-19.wav
1103,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-04-01-02-02-19.wav
1104,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-04-02-01-01-19.wav
1105,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-04-02-01-02-19.wav
1106,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-04-02-02-01-19.wav
1107,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-04-02-02-02-19.wav
1108,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-05-01-01-01-19.wav
1109,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-05-01-01-02-19.wav
1110,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-05-01-02-01-19.wav
1111,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-05-01-02-02-19.wav
1112,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-05-02-01-01-19.wav
1113,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-05-02-01-02-19.wav
1114,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-05-02-02-01-19.wav
1115,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-05-02-02-02-19.wav
1116,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-06-01-01-01-19.wav
1117,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-06-01-01-02-19.wav
1118,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-06-01-02-01-19.wav
1119,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-06-01-02-02-19.wav
1120,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-06-02-01-01-19.wav
1121,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-06-02-01-02-19.wav
1122,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-06-02-02-01-19.wav
1123,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-06-02-02-02-19.wav
1124,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-07-01-01-01-19.wav
1125,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-07-01-01-02-19.wav
1126,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-07-01-02-01-19.wav
1127,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-07-01-02-02-19.wav
1128,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-07-02-01-01-19.wav
1129,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-07-02-01-02-19.wav
1130,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-07-02-02-01-19.wav
1131,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-07-02-02-02-19.wav
1132,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-08-01-01-01-19.wav
1133,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-08-01-01-02-19.wav
1134,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-08-01-02-01-19.wav
1135,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-08-01-02-02-19.wav
1136,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-08-02-01-01-19.wav
1137,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-08-02-01-02-19.wav
1138,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-08-02-02-01-19.wav
1139,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_19/03-01-08-02-02-02-19.wav
1140,neutral,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-01-01-01-01-20.wav
1141,neutral,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-01-01-01-02-20.wav
1142,neutral,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-01-01-02-01-20.wav
1143,neutral,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-01-01-02-02-20.wav
1144,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-02-01-01-01-20.wav
1145,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-02-01-01-02-20.wav
1146,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-02-01-02-01-20.wav
1147,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-02-01-02-02-20.wav
1148,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-02-02-01-01-20.wav
1149,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-02-02-01-02-20.wav
1150,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-02-02-02-01-20.wav
1151,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-02-02-02-02-20.wav
1152,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-03-01-01-01-20.wav
1153,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-03-01-01-02-20.wav
1154,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-03-01-02-01-20.wav
1155,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-03-01-02-02-20.wav
1156,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-03-02-01-01-20.wav
1157,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-03-02-01-02-20.wav
1158,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-03-02-02-01-20.wav
1159,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-03-02-02-02-20.wav
1160,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-04-01-01-01-20.wav
1161,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-04-01-01-02-20.wav
1162,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-04-01-02-01-20.wav
1163,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-04-01-02-02-20.wav
1164,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-04-02-01-01-20.wav
1165,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-04-02-01-02-20.wav
1166,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-04-02-02-01-20.wav
1167,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-04-02-02-02-20.wav
1168,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-05-01-01-01-20.wav
1169,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-05-01-01-02-20.wav
1170,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-05-01-02-01-20.wav
1171,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-05-01-02-02-20.wav
1172,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-05-02-01-01-20.wav
1173,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-05-02-01-02-20.wav
1174,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-05-02-02-01-20.wav
1175,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-05-02-02-02-20.wav
1176,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-06-01-01-01-20.wav
1177,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-06-01-01-02-20.wav
1178,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-06-01-02-01-20.wav
1179,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-06-01-02-02-20.wav
1180,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-06-02-01-01-20.wav
1181,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-06-02-01-02-20.wav
1182,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-06-02-02-01-20.wav
1183,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-06-02-02-02-20.wav
1184,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-07-01-01-01-20.wav
1185,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-07-01-01-02-20.wav
1186,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-07-01-02-01-20.wav
1187,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-07-01-02-02-20.wav
1188,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-07-02-01-01-20.wav
1189,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-07-02-01-02-20.wav
1190,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-07-02-02-01-20.wav
1191,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-07-02-02-02-20.wav
1192,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-08-01-01-01-20.wav
1193,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-08-01-01-02-20.wav
1194,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-08-01-02-01-20.wav
1195,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-08-01-02-02-20.wav
1196,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-08-02-01-01-20.wav
1197,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-08-02-01-02-20.wav
1198,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-08-02-02-01-20.wav
1199,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_20/03-01-08-02-02-02-20.wav
1200,neutral,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-01-01-01-01-21.wav
1201,neutral,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-01-01-01-02-21.wav
1202,neutral,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-01-01-02-01-21.wav
1203,neutral,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-01-01-02-02-21.wav
1204,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-02-01-01-01-21.wav
1205,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-02-01-01-02-21.wav
1206,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-02-01-02-01-21.wav
1207,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-02-01-02-02-21.wav
1208,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-02-02-01-01-21.wav
1209,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-02-02-01-02-21.wav
1210,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-02-02-02-01-21.wav
1211,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-02-02-02-02-21.wav
1212,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-03-01-01-01-21.wav
1213,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-03-01-01-02-21.wav
1214,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-03-01-02-01-21.wav
1215,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-03-01-02-02-21.wav
1216,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-03-02-01-01-21.wav
1217,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-03-02-01-02-21.wav
1218,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-03-02-02-01-21.wav
1219,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-03-02-02-02-21.wav
1220,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-04-01-01-01-21.wav
1221,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-04-01-01-02-21.wav
1222,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-04-01-02-01-21.wav
1223,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-04-01-02-02-21.wav
1224,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-04-02-01-01-21.wav
1225,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-04-02-01-02-21.wav
1226,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-04-02-02-01-21.wav
1227,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-04-02-02-02-21.wav
1228,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-05-01-01-01-21.wav
1229,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-05-01-01-02-21.wav
1230,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-05-01-02-01-21.wav
1231,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-05-01-02-02-21.wav
1232,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-05-02-01-01-21.wav
1233,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-05-02-01-02-21.wav
1234,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-05-02-02-01-21.wav
1235,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-05-02-02-02-21.wav
1236,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-06-01-01-01-21.wav
1237,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-06-01-01-02-21.wav
1238,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-06-01-02-01-21.wav
1239,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-06-01-02-02-21.wav
1240,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-06-02-01-01-21.wav
1241,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-06-02-01-02-21.wav
1242,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-06-02-02-01-21.wav
1243,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-06-02-02-02-21.wav
1244,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-07-01-01-01-21.wav
1245,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-07-01-01-02-21.wav
1246,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-07-01-02-01-21.wav
1247,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-07-01-02-02-21.wav
1248,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-07-02-01-01-21.wav
1249,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-07-02-01-02-21.wav
1250,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-07-02-02-01-21.wav
1251,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-07-02-02-02-21.wav
1252,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-08-01-01-01-21.wav
1253,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-08-01-01-02-21.wav
1254,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-08-01-02-01-21.wav
1255,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-08-01-02-02-21.wav
1256,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-08-02-01-01-21.wav
1257,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-08-02-01-02-21.wav
1258,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-08-02-02-01-21.wav
1259,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_21/03-01-08-02-02-02-21.wav
1260,neutral,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-01-01-01-01-22.wav
1261,neutral,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-01-01-01-02-22.wav
1262,neutral,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-01-01-02-01-22.wav
1263,neutral,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-01-01-02-02-22.wav
1264,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-02-01-01-01-22.wav
1265,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-02-01-01-02-22.wav
1266,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-02-01-02-01-22.wav
1267,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-02-01-02-02-22.wav
1268,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-02-02-01-01-22.wav
1269,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-02-02-01-02-22.wav
1270,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-02-02-02-01-22.wav
1271,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-02-02-02-02-22.wav
1272,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-03-01-01-01-22.wav
1273,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-03-01-01-02-22.wav
1274,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-03-01-02-01-22.wav
1275,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-03-01-02-02-22.wav
1276,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-03-02-01-01-22.wav
1277,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-03-02-01-02-22.wav
1278,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-03-02-02-01-22.wav
1279,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-03-02-02-02-22.wav
1280,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-04-01-01-01-22.wav
1281,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-04-01-01-02-22.wav
1282,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-04-01-02-01-22.wav
1283,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-04-01-02-02-22.wav
1284,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-04-02-01-01-22.wav
1285,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-04-02-01-02-22.wav
1286,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-04-02-02-01-22.wav
1287,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-04-02-02-02-22.wav
1288,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-05-01-01-01-22.wav
1289,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-05-01-01-02-22.wav
1290,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-05-01-02-01-22.wav
1291,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-05-01-02-02-22.wav
1292,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-05-02-01-01-22.wav
1293,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-05-02-01-02-22.wav
1294,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-05-02-02-01-22.wav
1295,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-05-02-02-02-22.wav
1296,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-06-01-01-01-22.wav
1297,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-06-01-01-02-22.wav
1298,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-06-01-02-01-22.wav
1299,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-06-01-02-02-22.wav
1300,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-06-02-01-01-22.wav
1301,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-06-02-01-02-22.wav
1302,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-06-02-02-01-22.wav
1303,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-06-02-02-02-22.wav
1304,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-07-01-01-01-22.wav
1305,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-07-01-01-02-22.wav
1306,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-07-01-02-01-22.wav
1307,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-07-01-02-02-22.wav
1308,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-07-02-01-01-22.wav
1309,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-07-02-01-02-22.wav
1310,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-07-02-02-01-22.wav
1311,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-07-02-02-02-22.wav
1312,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-08-01-01-01-22.wav
1313,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-08-01-01-02-22.wav
1314,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-08-01-02-01-22.wav
1315,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-08-01-02-02-22.wav
1316,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-08-02-01-01-22.wav
1317,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-08-02-01-02-22.wav
1318,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-08-02-02-01-22.wav
1319,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_22/03-01-08-02-02-02-22.wav
1320,neutral,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-01-01-01-01-23.wav
1321,neutral,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-01-01-01-02-23.wav
1322,neutral,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-01-01-02-01-23.wav
1323,neutral,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-01-01-02-02-23.wav
1324,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-02-01-01-01-23.wav
1325,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-02-01-01-02-23.wav
1326,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-02-01-02-01-23.wav
1327,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-02-01-02-02-23.wav
1328,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-02-02-01-01-23.wav
1329,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-02-02-01-02-23.wav
1330,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-02-02-02-01-23.wav
1331,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-02-02-02-02-23.wav
1332,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-03-01-01-01-23.wav
1333,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-03-01-01-02-23.wav
1334,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-03-01-02-01-23.wav
1335,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-03-01-02-02-23.wav
1336,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-03-02-01-01-23.wav
1337,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-03-02-01-02-23.wav
1338,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-03-02-02-01-23.wav
1339,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-03-02-02-02-23.wav
1340,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-04-01-01-01-23.wav
1341,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-04-01-01-02-23.wav
1342,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-04-01-02-01-23.wav
1343,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-04-01-02-02-23.wav
1344,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-04-02-01-01-23.wav
1345,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-04-02-01-02-23.wav
1346,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-04-02-02-01-23.wav
1347,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-04-02-02-02-23.wav
1348,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-05-01-01-01-23.wav
1349,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-05-01-01-02-23.wav
1350,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-05-01-02-01-23.wav
1351,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-05-01-02-02-23.wav
1352,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-05-02-01-01-23.wav
